SH, 14, 1954040806,   , BEST,   0, 106S,  758E,-999
SH, 14, 1954040812,   , BEST,   0, 109S,  748E,-999
SH, 14, 1954040818,   , BEST,   0, 111S,  738E,-999
SH, 14, 1954040900,   , BEST,   0, 113S,  728E,-999
SH, 14, 1954040906,   , BEST,   0, 115S,  718E,-999
SH, 14, 1954040912,   , BEST,   0, 117S,  709E,-999
SH, 14, 1954040918,   , BEST,   0, 120S,  702E,-999
SH, 14, 1954041000,   , BEST,   0, 122S,  694E,-999
SH, 14, 1954041006,   , BEST,   0, 124S,  689E,-999
SH, 14, 1954041012,   , BEST,   0, 125S,  686E,-999
SH, 14, 1954041018,   , BEST,   0, 127S,  683E,-999
SH, 14, 1954041100,   , BEST,   0, 129S,  680E,-999
SH, 14, 1954041106,   , BEST,   0, 132S,  677E,-999
SH, 14, 1954041112,   , BEST,   0, 134S,  674E,-999
SH, 14, 1954041118,   , BEST,   0, 137S,  670E,-999
SH, 14, 1954041200,   , BEST,   0, 141S,  667E,-999
SH, 14, 1954041206,   , BEST,   0, 146S,  665E,-999
SH, 14, 1954041212,   , BEST,   0, 148S,  665E,-999
SH, 14, 1954041218,   , BEST,   0, 151S,  665E,-999
SH, 14, 1954041300,   , BEST,   0, 154S,  666E,-999
SH, 14, 1954041306,   , BEST,   0, 157S,  667E,-999
