SH, 17, 1949022600,   , BEST,   0, 139S, 1558E,-999
SH, 17, 1949022606,   , BEST,   0, 138S, 1544E,-999
SH, 17, 1949022612,   , BEST,   0, 141S, 1530E,-999
SH, 17, 1949022618,   , BEST,   0, 146S, 1515E,-999
SH, 17, 1949022700,   , BEST,   0, 152S, 1506E,-999
SH, 17, 1949022706,   , BEST,   0, 160S, 1509E,-999
SH, 17, 1949022712,   , BEST,   0, 167S, 1517E,-999
SH, 17, 1949022718,   , BEST,   0, 172S, 1525E,-999
SH, 17, 1949022800,   , BEST,   0, 178S, 1532E,-999
SH, 17, 1949022806,   , BEST,   0, 188S, 1536E,-999
SH, 17, 1949022812,   , BEST,   0, 198S, 1538E,-999
SH, 17, 1949022818,   , BEST,   0, 208S, 1537E,-999
SH, 17, 1949030100,   , BEST,   0, 218S, 1533E,-999
SH, 17, 1949030106,   , BEST,   0, 231S, 1527E,-999
SH, 17, 1949030112,   , BEST,   0, 240S, 1518E,-999
SH, 17, 1949030118,   , BEST,   0, 236S, 1506E,-999
SH, 17, 1949030200,   , BEST,   0, 231S, 1490E,-999
SH, 17, 1949030206,   , BEST,   0, 229S, 1473E,-999
SH, 17, 1949030212,   , BEST,   0, 228S, 1454E,-999
SH, 17, 1949030218,   , BEST,   0, 234S, 1434E,-999
