SH, 07, 1946011506,   , BEST,   0, 103S,  683E,-999
SH, 07, 1946011512,   , BEST,   0, 115S,  678E,-999
SH, 07, 1946011518,   , BEST,   0, 128S,  673E,-999
SH, 07, 1946011600,   , BEST,   0, 142S,  668E,-999
SH, 07, 1946011606,   , BEST,   0, 156S,  662E,-999
SH, 07, 1946011612,   , BEST,   0, 166S,  657E,-999
SH, 07, 1946011618,   , BEST,   0, 175S,  652E,-999
SH, 07, 1946011700,   , BEST,   0, 183S,  646E,-999
SH, 07, 1946011706,   , BEST,   0, 191S,  641E,-999
SH, 07, 1946011712,   , BEST,   0, 197S,  636E,-999
SH, 07, 1946011718,   , BEST,   0, 203S,  632E,-999
SH, 07, 1946011800,   , BEST,   0, 208S,  628E,-999
SH, 07, 1946011806,   , BEST,   0, 213S,  622E,-999
SH, 07, 1946011812,   , BEST,   0, 219S,  612E,-999
SH, 07, 1946011818,   , BEST,   0, 225S,  602E,-999
SH, 07, 1946011900,   , BEST,   0, 230S,  592E,-999
SH, 07, 1946011906,   , BEST,   0, 235S,  582E,-999
