SH, 26, 1961031200,   , BEST,   0, 145S, 1735W,-999
SH, 26, 1961031206,   , BEST,   0, 143S, 1733W,-999
SH, 26, 1961031212,   , BEST,   0, 140S, 1730W,-999
SH, 26, 1961031218,   , BEST,   0, 135S, 1726W,-999
SH, 26, 1961031300,   , BEST,   0, 130S, 1723W,-999
SH, 26, 1961031306,   , BEST,   0, 130S, 1721W,-999
SH, 26, 1961031312,   , BEST,   0, 132S, 1720W,-999
SH, 26, 1961031318,   , BEST,   0, 134S, 1720W,-999
SH, 26, 1961031400,   , BEST,   0, 137S, 1720W,-999
SH, 26, 1961031406,   , BEST,   0, 143S, 1721W,-999
SH, 26, 1961031412,   , BEST,   0, 150S, 1722W,-999
SH, 26, 1961031418,   , BEST,   0, 155S, 1724W,-999
SH, 26, 1961031500,   , BEST,   0, 160S, 1726W,-999
SH, 26, 1961031506,   , BEST,   0, 165S, 1732W,-999
SH, 26, 1961031512,   , BEST,   0, 170S, 1738W,-999
SH, 26, 1961031518,   , BEST,   0, 176S, 1740W,-999
SH, 26, 1961031600,   , BEST,   0, 183S, 1741W,-999
SH, 26, 1961031606,   , BEST,   0, 189S, 1742W,-999
SH, 26, 1961031612,   , BEST,   0, 195S, 1743W,-999
SH, 26, 1961031618,   , BEST,   0, 199S, 1743W,-999
SH, 26, 1961031700,   , BEST,   0, 203S, 1740W,-999
SH, 26, 1961031706,   , BEST,   0, 209S, 1735W,-999
SH, 26, 1961031712,   , BEST,   0, 216S, 1728W,-999
SH, 26, 1961031718,   , BEST,   0, 220S, 1721W,-999
SH, 26, 1961031800,   , BEST,   0, 224S, 1712W,-999
SH, 26, 1961031806,   , BEST,   0, 234S, 1696W,-999
SH, 26, 1961031812,   , BEST,   0, 245S, 1678W,-999
SH, 26, 1961031818,   , BEST,   0, 253S, 1664W,-999
SH, 26, 1961031900,   , BEST,   0, 262S, 1650W,-999
SH, 26, 1961031906,   , BEST,   0, 271S, 1638W,-999
SH, 26, 1961031912,   , BEST,   0, 280S, 1625W,-999
SH, 26, 1961031918,   , BEST,   0, 287S, 1613W,-999
SH, 26, 1961032000,   , BEST,   0, 291S, 1600W,-999
