SH, 05, 1945013000,   , BEST,   0, 142S, 1228E,-999
SH, 05, 1945013006,   , BEST,   0, 148S, 1225E,-999
SH, 05, 1945013012,   , BEST,   0, 154S, 1221E,-999
SH, 05, 1945013018,   , BEST,   0, 160S, 1217E,-999
SH, 05, 1945013100,   , BEST,   0, 166S, 1212E,-999
SH, 05, 1945013106,   , BEST,   0, 171S, 1205E,-999
SH, 05, 1945013112,   , BEST,   0, 175S, 1197E,-999
SH, 05, 1945013118,   , BEST,   0, 178S, 1188E,-999
SH, 05, 1945020100,   , BEST,   0, 182S, 1178E,-999
SH, 05, 1945020106,   , BEST,   0, 187S, 1167E,-999
SH, 05, 1945020112,   , BEST,   0, 194S, 1155E,-999
SH, 05, 1945020118,   , BEST,   0, 202S, 1142E,-999
SH, 05, 1945020200,   , BEST,   0, 212S, 1130E,-999
SH, 05, 1945020206,   , BEST,   0, 222S, 1128E,-999
SH, 05, 1945020212,   , BEST,   0, 233S, 1132E,-999
SH, 05, 1945020218,   , BEST,   0, 243S, 1137E,-999
SH, 05, 1945020300,   , BEST,   0, 251S, 1142E,-999
SH, 05, 1945020306,   , BEST,   0, 257S, 1148E,-999
SH, 05, 1945020312,   , BEST,   0, 262S, 1154E,-999
SH, 05, 1945020318,   , BEST,   0, 267S, 1158E,-999
SH, 05, 1945020400,   , BEST,   0, 272S, 1159E,-999
SH, 05, 1945020406,   , BEST,   0, 277S, 1156E,-999
SH, 05, 1945020412,   , BEST,   0, 283S, 1151E,-999
SH, 05, 1945020418,   , BEST,   0, 285S, 1143E,-999
SH, 05, 1945020500,   , BEST,   0, 288S, 1136E,-999
SH, 05, 1945020506,   , BEST,   0, 295S, 1132E,-999
SH, 05, 1945020512,   , BEST,   0, 304S, 1131E,-999
SH, 05, 1945020518,   , BEST,   0, 314S, 1133E,-999
