SH, 09, 1953012606,   , BEST,   0,  88S,  999E,-999
SH, 09, 1953012612,   , BEST,   0,  91S,  996E,-999
SH, 09, 1953012618,   , BEST,   0,  95S,  994E,-999
SH, 09, 1953012700,   , BEST,   0, 100S,  991E,-999
SH, 09, 1953012706,   , BEST,   0, 102S,  987E,-999
SH, 09, 1953012712,   , BEST,   0, 103S,  984E,-999
SH, 09, 1953012718,   , BEST,   0, 104S,  980E,-999
SH, 09, 1953012800,   , BEST,   0, 105S,  976E,-999
SH, 09, 1953012806,   , BEST,   0, 107S,  969E,-999
SH, 09, 1953012812,   , BEST,   0, 111S,  961E,-999
SH, 09, 1953012818,   , BEST,   0, 117S,  954E,-999
SH, 09, 1953012900,   , BEST,   0, 124S,  946E,-999
