SH, 06, 1953011300,   , BEST,   0, 154S, 1397E,-999
SH, 06, 1953011306,   , BEST,   0, 162S, 1396E,-999
SH, 06, 1953011312,   , BEST,   0, 169S, 1394E,-999
SH, 06, 1953011318,   , BEST,   0, 176S, 1391E,-999
SH, 06, 1953011400,   , BEST,   0, 181S, 1389E,-999
SH, 06, 1953011406,   , BEST,   0, 184S, 1386E,-999
SH, 06, 1953011412,   , BEST,   0, 186S, 1382E,-999
SH, 06, 1953011418,   , BEST,   0, 187S, 1378E,-999
SH, 06, 1953011500,   , BEST,   0, 188S, 1374E,-999
SH, 06, 1953011506,   , BEST,   0, 189S, 1372E,-999
SH, 06, 1953011512,   , BEST,   0, 189S, 1368E,-999
SH, 06, 1953011518,   , BEST,   0, 190S, 1365E,-999
