SH, 03, 1956102718,   , BEST,   0,  98S,  977E,  25
SH, 03, 1956102800,   , BEST,   0,  99S,  975E,  25
SH, 03, 1956102806,   , BEST,   0, 106S,  966E,  25
SH, 03, 1956102812,   , BEST,   0, 116S,  954E,  25
SH, 03, 1956102818,   , BEST,   0, 126S,  942E,  25
SH, 03, 1956102900,   , BEST,   0, 135S,  930E,  25
SH, 03, 1956102906,   , BEST,   0, 142S,  929E,  25
SH, 03, 1956102912,   , BEST,   0, 148S,  932E,  20
SH, 03, 1956102918,   , BEST,   0, 153S,  935E,  15
SH, 03, 1956103000,   , BEST,   0, 158S,  938E,  10
SH, 03, 1956103006,   , BEST,   0, 162S,  941E,  10
SH, 03, 1956103012,   , BEST,   0, 165S,  949E,  10
SH, 03, 1956103018,   , BEST,   0, 168S,  956E,   5
SH, 03, 1956103100,   , BEST,   0, 170S,  961E,   5
SH, 03, 1956103106,   , BEST,   0, 173S,  964E,  10
SH, 03, 1956103112,   , BEST,   0, 179S,  966E,  10
