SH, 02, 1949121500,   , BEST,   0, 141S, 1766E,-999
SH, 02, 1949121506,   , BEST,   0, 140S, 1766E,-999
SH, 02, 1949121512,   , BEST,   0, 139S, 1767E,-999
SH, 02, 1949121518,   , BEST,   0, 138S, 1770E,-999
SH, 02, 1949121600,   , BEST,   0, 137S, 1772E,-999
SH, 02, 1949121606,   , BEST,   0, 136S, 1773E,-999
SH, 02, 1949121612,   , BEST,   0, 136S, 1774E,-999
SH, 02, 1949121618,   , BEST,   0, 135S, 1774E,-999
SH, 02, 1949121700,   , BEST,   0, 134S, 1777E,-999
SH, 02, 1949121706,   , BEST,   0, 134S, 1783E,-999
SH, 02, 1949121712,   , BEST,   0, 133S, 1789E,-999
SH, 02, 1949121718,   , BEST,   0, 133S, 1795E,-999
SH, 02, 1949121800,   , BEST,   0, 132S, 1799W,-999
SH, 02, 1949121806,   , BEST,   0, 143S, 1788W,-999
SH, 02, 1949121812,   , BEST,   0, 160S, 1776W,-999
SH, 02, 1949121818,   , BEST,   0, 173S, 1769W,-999
SH, 02, 1949121900,   , BEST,   0, 184S, 1762W,-999
SH, 02, 1949121906,   , BEST,   0, 192S, 1755W,-999
SH, 02, 1949121912,   , BEST,   0, 200S, 1748W,-999
SH, 02, 1949121918,   , BEST,   0, 208S, 1741W,-999
SH, 02, 1949122000,   , BEST,   0, 217S, 1734W,-999
SH, 02, 1949122006,   , BEST,   0, 236S, 1716W,-999
SH, 02, 1949122012,   , BEST,   0, 260S, 1689W,-999
SH, 02, 1949122018,   , BEST,   0, 280S, 1665W,-999
SH, 02, 1949122100,   , BEST,   0, 299S, 1640W,-999
