SH, 18, 1952031206,   , BEST,   0, 169S,  422E,-999
SH, 18, 1952031212,   , BEST,   0, 171S,  420E,-999
SH, 18, 1952031218,   , BEST,   0, 173S,  419E,-999
SH, 18, 1952031300,   , BEST,   0, 175S,  418E,-999
SH, 18, 1952031306,   , BEST,   0, 177S,  417E,-999
SH, 18, 1952031312,   , BEST,   0, 179S,  417E,-999
SH, 18, 1952031318,   , BEST,   0, 182S,  416E,-999
SH, 18, 1952031400,   , BEST,   0, 184S,  415E,-999
SH, 18, 1952031406,   , BEST,   0, 186S,  414E,-999
SH, 18, 1952031412,   , BEST,   0, 188S,  414E,-999
SH, 18, 1952031418,   , BEST,   0, 190S,  413E,-999
SH, 18, 1952031500,   , BEST,   0, 192S,  413E,-999
SH, 18, 1952031506,   , BEST,   0, 195S,  412E,-999
SH, 18, 1952031512,   , BEST,   0, 197S,  412E,-999
SH, 18, 1952031518,   , BEST,   0, 200S,  413E,-999
SH, 18, 1952031600,   , BEST,   0, 202S,  413E,-999
SH, 18, 1952031606,   , BEST,   0, 203S,  413E,-999
SH, 18, 1952031612,   , BEST,   0, 203S,  419E,-999
SH, 18, 1952031618,   , BEST,   0, 204S,  426E,-999
SH, 18, 1952031700,   , BEST,   0, 204S,  430E,-999
SH, 18, 1952031706,   , BEST,   0, 205S,  434E,-999
SH, 18, 1952031712,   , BEST,   0, 208S,  438E,-999
SH, 18, 1952031718,   , BEST,   0, 213S,  440E,-999
SH, 18, 1952031800,   , BEST,   0, 217S,  437E,-999
SH, 18, 1952031806,   , BEST,   0, 220S,  432E,-999
SH, 18, 1952031812,   , BEST,   0, 222S,  427E,-999
SH, 18, 1952031818,   , BEST,   0, 223S,  423E,-999
SH, 18, 1952031900,   , BEST,   0, 225S,  419E,-999
SH, 18, 1952031906,   , BEST,   0, 227S,  415E,-999
SH, 18, 1952031912,   , BEST,   0, 230S,  413E,-999
SH, 18, 1952031918,   , BEST,   0, 233S,  411E,-999
SH, 18, 1952032000,   , BEST,   0, 236S,  409E,-999
SH, 18, 1952032006,   , BEST,   0, 239S,  408E,-999
SH, 18, 1952032012,   , BEST,   0, 241S,  408E,-999
SH, 18, 1952032018,   , BEST,   0, 243S,  409E,-999
SH, 18, 1952032100,   , BEST,   0, 246S,  409E,-999
SH, 18, 1952032106,   , BEST,   0, 249S,  409E,-999
SH, 18, 1952032112,   , BEST,   0, 252S,  405E,-999
SH, 18, 1952032118,   , BEST,   0, 255S,  401E,-999
SH, 18, 1952032200,   , BEST,   0, 259S,  406E,-999
SH, 18, 1952032206,   , BEST,   0, 262S,  412E,-999
SH, 18, 1952032212,   , BEST,   0, 264S,  412E,-999
SH, 18, 1952032218,   , BEST,   0, 267S,  412E,-999
SH, 18, 1952032300,   , BEST,   0, 269S,  412E,-999
SH, 18, 1952032306,   , BEST,   0, 272S,  412E,-999
SH, 18, 1952032312,   , BEST,   0, 274S,  412E,-999
SH, 18, 1952032318,   , BEST,   0, 276S,  413E,-999
SH, 18, 1952032400,   , BEST,   0, 279S,  413E,-999
SH, 18, 1952032406,   , BEST,   0, 282S,  414E,-999
