SH, 27, 1958040212,   , BEST,   0, 100S, 1590E,-999
SH, 27, 1958040218,   , BEST,   0,  95S, 1574E,-999
SH, 27, 1958040300,   , BEST,   0,  98S, 1563E,-999
SH, 27, 1958040306,   , BEST,   0, 106S, 1556E,-999
SH, 27, 1958040312,   , BEST,   0, 113S, 1557E,-999
SH, 27, 1958040318,   , BEST,   0, 121S, 1563E,-999
SH, 27, 1958040400,   , BEST,   0, 128S, 1570E,-999
SH, 27, 1958040406,   , BEST,   0, 130S, 1579E,-999
SH, 27, 1958040412,   , BEST,   0, 129S, 1587E,-999
SH, 27, 1958040418,   , BEST,   0, 130S, 1595E,-999
SH, 27, 1958040500,   , BEST,   0, 130S, 1599E,-999
SH, 27, 1958040506,   , BEST,   0, 130S, 1602E,-999
SH, 27, 1958040512,   , BEST,   0, 130S, 1604E,-999
SH, 27, 1958040518,   , BEST,   0, 130S, 1607E,-999
SH, 27, 1958040600,   , BEST,   0, 130S, 1609E,-999
SH, 27, 1958040606,   , BEST,   0, 130S, 1612E,-999
SH, 27, 1958040612,   , BEST,   0, 130S, 1615E,-999
SH, 27, 1958040618,   , BEST,   0, 130S, 1616E,-999
SH, 27, 1958040700,   , BEST,   0, 130S, 1621E,-999
SH, 27, 1958040706,   , BEST,   0, 130S, 1633E,-999
SH, 27, 1958040712,   , BEST,   0, 131S, 1646E,-999
SH, 27, 1958040718,   , BEST,   0, 131S, 1657E,-999
SH, 27, 1958040800,   , BEST,   0, 134S, 1671E,-999
SH, 27, 1958040806,   , BEST,   0, 141S, 1699E,-999
SH, 27, 1958040812,   , BEST,   0, 149S, 1730E,-999
SH, 27, 1958040818,   , BEST,   0, 158S, 1757E,-999
SH, 27, 1958040900,   , BEST,   0, 165S, 1781E,-999
SH, 27, 1958040906,   , BEST,   0, 167S, 1797E,-999
SH, 27, 1958040912,   , BEST,   0, 168S, 1791W,-999
SH, 27, 1958040918,   , BEST,   0, 169S, 1780W,-999
