SH, 11, 1958012306,   , BEST,   0, 206S,  422E,-999
SH, 11, 1958012312,   , BEST,   0, 204S,  417E,-999
SH, 11, 1958012318,   , BEST,   0, 202S,  411E,-999
SH, 11, 1958012400,   , BEST,   0, 201S,  405E,-999
SH, 11, 1958012406,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012412,   , BEST,   0, 200S,  399E,-999
SH, 11, 1958012418,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012500,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012506,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012512,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012518,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012600,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012606,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012612,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012618,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012700,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012706,   , BEST,   0, 200S,  400E,-999
SH, 11, 1958012712,   , BEST,   0, 201S,  396E,-999
SH, 11, 1958012718,   , BEST,   0, 202S,  390E,-999
SH, 11, 1958012800,   , BEST,   0, 203S,  386E,-999
SH, 11, 1958012806,   , BEST,   0, 205S,  381E,-999
SH, 11, 1958012812,   , BEST,   0, 207S,  376E,-999
SH, 11, 1958012818,   , BEST,   0, 210S,  371E,-999
SH, 11, 1958012900,   , BEST,   0, 213S,  366E,-999
SH, 11, 1958012906,   , BEST,   0, 216S,  360E,-999
