SH, 52, 1963050812,   , BEST,   0, 239S, 1581E,  30
SH, 52, 1963050818,   , BEST,   0, 235S, 1587E,  35
SH, 52, 1963050900,   , BEST,   0, 232S, 1593E,  35
SH, 52, 1963050906,   , BEST,   0, 230S, 1600E,  20
SH, 52, 1963050912,   , BEST,   0, 228S, 1607E,  15
SH, 52, 1963050918,   , BEST,   0, 225S, 1609E,  20
SH, 52, 1963051000,   , BEST,   0, 223S, 1608E,  25
SH, 52, 1963051006,   , BEST,   0, 222S, 1603E,  30
SH, 52, 1963051012,   , BEST,   0, 220S, 1602E,  35
SH, 52, 1963051018,   , BEST,   0, 216S, 1608E,  35
SH, 52, 1963051100,   , BEST,   0, 211S, 1618E,  30
SH, 52, 1963051106,   , BEST,   0, 206S, 1628E,  25
SH, 52, 1963051112,   , BEST,   0, 201S, 1637E,  25
SH, 52, 1963051118,   , BEST,   0, 196S, 1645E,  20
SH, 52, 1963051200,   , BEST,   0, 189S, 1651E,  20
SH, 52, 1963051206,   , BEST,   0, 177S, 1654E,  20
SH, 52, 1963051212,   , BEST,   0, 166S, 1655E,  15
SH, 52, 1963051218,   , BEST,   0, 157S, 1653E,  15
SH, 52, 1963051300,   , BEST,   0, 149S, 1646E,  10
SH, 52, 1963051306,   , BEST,   0, 141S, 1635E,  10
SH, 52, 1963051312,   , BEST,   0, 135S, 1624E,  10
SH, 52, 1963051318,   , BEST,   0, 131S, 1615E,   5
