SH, 05, 1955122412,   , BEST,   0, 115S, 1584E,-999
SH, 05, 1955122418,   , BEST,   0, 118S, 1585E,-999
SH, 05, 1955122500,   , BEST,   0, 125S, 1586E,-999
SH, 05, 1955122506,   , BEST,   0, 138S, 1587E,-999
SH, 05, 1955122512,   , BEST,   0, 150S, 1588E,-999
SH, 05, 1955122518,   , BEST,   0, 159S, 1589E,-999
SH, 05, 1955122600,   , BEST,   0, 168S, 1592E,-999
SH, 05, 1955122606,   , BEST,   0, 178S, 1596E,-999
SH, 05, 1955122612,   , BEST,   0, 188S, 1602E,-999
SH, 05, 1955122618,   , BEST,   0, 197S, 1608E,-999
SH, 05, 1955122700,   , BEST,   0, 204S, 1615E,-999
SH, 05, 1955122706,   , BEST,   0, 205S, 1635E,-999
SH, 05, 1955122712,   , BEST,   0, 206S, 1660E,-999
SH, 05, 1955122718,   , BEST,   0, 217S, 1677E,-999
SH, 05, 1955122800,   , BEST,   0, 229S, 1690E,-999
SH, 05, 1955122806,   , BEST,   0, 237S, 1700E,-999
SH, 05, 1955122812,   , BEST,   0, 245S, 1707E,-999
SH, 05, 1955122818,   , BEST,   0, 254S, 1713E,-999
SH, 05, 1955122900,   , BEST,   0, 263S, 1715E,-999
SH, 05, 1955122906,   , BEST,   0, 273S, 1711E,-999
SH, 05, 1955122912,   , BEST,   0, 282S, 1704E,-999
SH, 05, 1955122918,   , BEST,   0, 290S, 1696E,-999
SH, 05, 1955123000,   , BEST,   0, 298S, 1686E,-999
