SH, 08, 1960011118,   , BEST,   0, 124S,  810E,-999
SH, 08, 1960011200,   , BEST,   0, 123S,  805E,-999
SH, 08, 1960011206,   , BEST,   0, 123S,  800E,-999
SH, 08, 1960011212,   , BEST,   0, 123S,  795E,-999
SH, 08, 1960011218,   , BEST,   0, 123S,  790E,-999
SH, 08, 1960011300,   , BEST,   0, 123S,  785E,-999
SH, 08, 1960011306,   , BEST,   0, 123S,  778E,-999
SH, 08, 1960011312,   , BEST,   0, 126S,  765E,-999
SH, 08, 1960011318,   , BEST,   0, 131S,  750E,-999
SH, 08, 1960011400,   , BEST,   0, 135S,  737E,-999
SH, 08, 1960011406,   , BEST,   0, 139S,  724E,-999
SH, 08, 1960011412,   , BEST,   0, 143S,  712E,-999
SH, 08, 1960011418,   , BEST,   0, 145S,  700E,-999
SH, 08, 1960011500,   , BEST,   0, 146S,  685E,-999
SH, 08, 1960011506,   , BEST,   0, 147S,  670E,-999
SH, 08, 1960011512,   , BEST,   0, 148S,  660E,-999
SH, 08, 1960011518,   , BEST,   0, 148S,  650E,-999
SH, 08, 1960011600,   , BEST,   0, 148S,  638E,-999
SH, 08, 1960011606,   , BEST,   0, 148S,  627E,-999
SH, 08, 1960011612,   , BEST,   0, 148S,  621E,-999
SH, 08, 1960011618,   , BEST,   0, 148S,  616E,-999
SH, 08, 1960011700,   , BEST,   0, 149S,  611E,-999
SH, 08, 1960011706,   , BEST,   0, 150S,  606E,-999
SH, 08, 1960011712,   , BEST,   0, 151S,  601E,-999
SH, 08, 1960011718,   , BEST,   0, 153S,  596E,-999
SH, 08, 1960011800,   , BEST,   0, 155S,  592E,-999
SH, 08, 1960011806,   , BEST,   0, 159S,  589E,-999
SH, 08, 1960011812,   , BEST,   0, 165S,  582E,-999
SH, 08, 1960011818,   , BEST,   0, 173S,  575E,-999
SH, 08, 1960011900,   , BEST,   0, 181S,  572E,-999
SH, 08, 1960011906,   , BEST,   0, 190S,  570E,-999
SH, 08, 1960011912,   , BEST,   0, 201S,  568E,-999
SH, 08, 1960011918,   , BEST,   0, 212S,  566E,-999
SH, 08, 1960012000,   , BEST,   0, 223S,  564E,-999
SH, 08, 1960012006,   , BEST,   0, 236S,  564E,-999
SH, 08, 1960012012,   , BEST,   0, 255S,  571E,-999
SH, 08, 1960012018,   , BEST,   0, 275S,  583E,-999
SH, 08, 1960012100,   , BEST,   0, 291S,  596E,-999
SH, 08, 1960012106,   , BEST,   0, 305S,  612E,-999
SH, 08, 1960012112,   , BEST,   0, 318S,  633E,-999
SH, 08, 1960012118,   , BEST,   0, 330S,  654E,-999
SH, 08, 1960012200,   , BEST,   0, 340S,  675E,-999
SH, 08, 1960012206,   , BEST,   0, 348S,  697E,-999
