SH, 12, 1962020506,   , BEST,   0, 153S,  642E,-999
SH, 12, 1962020512,   , BEST,   0, 154S,  634E,-999
SH, 12, 1962020518,   , BEST,   0, 155S,  626E,-999
SH, 12, 1962020600,   , BEST,   0, 157S,  619E,-999
SH, 12, 1962020606,   , BEST,   0, 159S,  611E,-999
SH, 12, 1962020612,   , BEST,   0, 161S,  603E,-999
SH, 12, 1962020618,   , BEST,   0, 163S,  595E,-999
SH, 12, 1962020700,   , BEST,   0, 165S,  587E,-999
SH, 12, 1962020706,   , BEST,   0, 168S,  578E,-999
SH, 12, 1962020712,   , BEST,   0, 170S,  570E,-999
SH, 12, 1962020718,   , BEST,   0, 172S,  561E,-999
SH, 12, 1962020800,   , BEST,   0, 173S,  553E,-999
SH, 12, 1962020806,   , BEST,   0, 173S,  544E,-999
SH, 12, 1962020812,   , BEST,   0, 173S,  534E,-999
SH, 12, 1962020818,   , BEST,   0, 173S,  524E,-999
SH, 12, 1962020900,   , BEST,   0, 172S,  514E,-999
SH, 12, 1962020906,   , BEST,   0, 170S,  503E,-999
SH, 12, 1962020912,   , BEST,   0, 169S,  490E,-999
SH, 12, 1962020918,   , BEST,   0, 169S,  476E,-999
SH, 12, 1962021000,   , BEST,   0, 170S,  463E,-999
SH, 12, 1962021006,   , BEST,   0, 173S,  450E,-999
SH, 12, 1962021012,   , BEST,   0, 179S,  437E,-999
SH, 12, 1962021018,   , BEST,   0, 185S,  425E,-999
SH, 12, 1962021100,   , BEST,   0, 190S,  414E,-999
SH, 12, 1962021106,   , BEST,   0, 194S,  403E,-999
SH, 12, 1962021112,   , BEST,   0, 196S,  392E,-999
SH, 12, 1962021118,   , BEST,   0, 198S,  382E,-999
SH, 12, 1962021200,   , BEST,   0, 200S,  369E,-999
SH, 12, 1962021206,   , BEST,   0, 201S,  358E,-999
SH, 12, 1962021212,   , BEST,   0, 202S,  353E,-999
SH, 12, 1962021218,   , BEST,   0, 202S,  348E,-999
SH, 12, 1962021300,   , BEST,   0, 202S,  343E,-999
SH, 12, 1962021306,   , BEST,   0, 204S,  338E,-999
SH, 12, 1962021312,   , BEST,   0, 211S,  334E,-999
SH, 12, 1962021318,   , BEST,   0, 221S,  330E,-999
SH, 12, 1962021400,   , BEST,   0, 230S,  332E,-999
SH, 12, 1962021406,   , BEST,   0, 239S,  340E,-999
SH, 12, 1962021412,   , BEST,   0, 246S,  355E,-999
SH, 12, 1962021418,   , BEST,   0, 250S,  370E,-999
SH, 12, 1962021500,   , BEST,   0, 251S,  377E,-999
SH, 12, 1962021506,   , BEST,   0, 252S,  387E,-999
SH, 12, 1962021512,   , BEST,   0, 255S,  405E,-999
SH, 12, 1962021518,   , BEST,   0, 258S,  423E,-999
SH, 12, 1962021600,   , BEST,   0, 260S,  439E,-999
SH, 12, 1962021606,   , BEST,   0, 262S,  456E,-999
SH, 12, 1962021612,   , BEST,   0, 265S,  473E,-999
SH, 12, 1962021618,   , BEST,   0, 268S,  490E,-999
SH, 12, 1962021700,   , BEST,   0, 273S,  506E,-999
SH, 12, 1962021706,   , BEST,   0, 278S,  520E,-999
SH, 12, 1962021712,   , BEST,   0, 284S,  533E,-999
SH, 12, 1962021718,   , BEST,   0, 290S,  546E,-999
SH, 12, 1962021800,   , BEST,   0, 294S,  558E,-999
SH, 12, 1962021806,   , BEST,   0, 299S,  571E,-999
SH, 12, 1962021812,   , BEST,   0, 309S,  588E,-999
SH, 12, 1962021818,   , BEST,   0, 320S,  606E,-999
SH, 12, 1962021900,   , BEST,   0, 331S,  622E,-999
SH, 12, 1962021906,   , BEST,   0, 342S,  636E,-999
